,0
270,307.57412244868055
271,394.5871279556721
272,333.2536587983798
273,388.0906796572793
274,402.01118643172674
275,441.98571124111504
276,359.5260145925773
277,518.3380760875805
278,534.9422234342678
279,440.3717520327127
280,415.39325775276836
281,422.12670661965194
282,452.6808935717714
283,482.0952250741376
284,446.57429715815306
285,406.9000974213109
286,302.0321768182095
287,404.2027448005529
288,364.1915021576773
289,329.54714824659214
290,458.00116782516795
291,440.08812535330014
292,389.869012476059
293,380.6878092079457
294,384.44706936953185
295,348.8787347633736
296,371.7262019000222
297,376.7697125829996
298,260.4374529330345
299,457.9193846932936
300,276.3694995593136
301,367.2287546797813
302,310.4156303632056
303,336.63941525757866
304,477.21700769277504
305,366.9805162578296
306,421.3070621327891
307,319.72002081515643
308,347.18047922345005
309,454.3905871588799
310,461.3026618949629
311,353.55826399583333
312,492.53383113337753
313,411.1674447064603
314,386.4363885314259
315,368.0086514033957
316,361.70190302082847
317,482.3843992440904
318,415.25817269197404
319,390.95535133367764
320,286.90118169785313
321,346.4996361155598
322,477.59552142706934
323,394.28047078649195
324,364.8606870245441
325,250.08074871726896
326,347.59114102615104
327,347.7137495647144
328,330.9104816779808
329,362.9031423352297
330,337.81582917086644
331,297.3629913146307
332,311.12018598745544
333,385.5250447237504
334,300.40506291689496
335,473.7366877542626
336,338.51988365496516
337,380.7990172753875
338,373.519505006218
339,354.1850532032884
340,359.49022863221865
341,339.6284527024859
342,352.2996121410857
343,317.123106103529
344,414.58701821705114
345,407.45679648066096
346,357.5409999094634
347,454.1183416474777
348,369.2797675347424
349,402.33702085608536
350,389.3645443842221
351,359.73630694461843
352,471.35802911617253
353,445.5646232422646
354,443.8469513235964
355,483.73173212041263
356,223.3412177493649
357,384.8561408476453
358,475.0205763870732
359,321.9795861526382
360,346.0300394944985
361,386.73467536642033
362,412.8244532178598
363,360.9695533747327
364,356.6920995847965
365,429.89272699737984
366,279.4401860210446
367,431.8524707958691
368,375.57268941959586
369,405.0624754801353
370,417.2830515998407
371,311.2900854964669
372,461.4890204594459
373,439.5119733799289
374,367.6090138409979
375,336.18494889853395
376,297.31794552790734
377,357.06173964456514
378,418.58229432310515
379,437.51259795734364
380,359.9824269484897
381,341.3466777396633
382,360.1117478335091
383,490.43866816899134
384,310.48953776293524
385,328.9381777025613
386,415.40755138992125
387,323.38795263421173
388,349.9254155720447
389,435.3898536343019
390,355.73904155819184
391,400.22210875389345
392,396.6268856965871
393,349.7168111258596
394,346.7161155391635
395,353.90412026636903
396,452.87033925419036
397,265.5621670234752
398,308.94984576764404
399,362.30945227688176
400,341.34897725583073
401,395.160808847296
402,391.7365089094812
403,385.32685478497035
404,355.7625452856826
405,387.661824887281
406,431.9380433374017
407,437.3669864381221
408,390.7717180665863
409,436.0528322348277
410,280.5428016165237
411,326.9912737908599
412,424.7228958013778
413,369.0517856651895
414,358.579518307996
415,396.50831582336116
416,367.1564841376634
417,463.4624311472706
418,369.36985436135603
419,442.693284315212
420,400.9332746196941
421,464.35559208092263
422,383.6850183770453
423,486.38105378843517
424,397.2026686167548
425,275.11972583744785
426,423.04836769780394
427,448.9161329497948
428,311.31723066227704
429,489.76368564183156
430,395.2443863354523
431,423.3750792186592
432,342.06842486737185
433,476.600637142139
434,407.2707202552526
435,392.2994031807923
436,488.3122812308403
437,394.29638971539134
438,390.6009909886778
439,287.69382495571625
440,392.74785059443303
441,424.0315384099786
442,366.54065474292685
443,412.9706848161572
444,395.3446181879753
445,338.900227734015
446,392.80994981450766
447,382.513048617564
448,361.7575746380507
449,410.2986509030867
450,296.53522886766405
451,367.2101748306358
452,376.3931426713982
453,498.38080707105775
454,416.0633397829102
455,404.56967499526075
456,327.44768534756156
457,376.537768429008
458,366.9749905738079
459,476.21512475358384
460,379.13620217058497
461,447.29064760100965
462,408.8757244534484
463,453.8257811876102
464,228.9264455900129
465,469.26234817092626
466,481.9709518378126
467,327.20297374014393
468,298.6566603596497
469,358.47960644984653
470,398.51372758647324
471,389.50441169935937
472,376.542209238838
473,464.5950012484877
474,396.2086224565354
475,473.2743141015214
476,397.12056339149024
477,334.1332665385709
478,507.51523704959214
479,557.8707506874249
480,378.20725131380306
481,427.34886804369705
482,406.2237707889628
483,334.1470914593195
484,397.5714494267299
485,408.97462735682757
486,399.73256464805735
487,392.03054695385566
488,399.4548779361714
489,417.8704729682944
490,428.96593637558334
491,308.03029647761275
492,464.8944646582196
493,378.66934890807914
494,415.8015363586959
495,369.4708344899411
496,291.35151736271854
497,410.4581971367016
498,366.11895417783654
499,393.68263914005854
500,349.9190621427458
501,338.0671483824233
502,355.0034066692092
503,444.0252544585129
504,468.94805940688985
505,503.26698233552975
506,373.4693946790716
507,429.38923084229873
508,330.306727917931
509,424.0126327480504
510,374.93275211608943
511,444.5611733563488
512,336.651090396816
513,438.76079767166055
514,301.54189032828793
515,445.0511495821894
516,374.85035454972933
517,323.6420168958872
518,356.61824808849116
519,417.9331032412643
520,378.1804287156736
521,343.84077227908995
522,344.87483194367985
523,415.2316970450541
524,407.9617862408774
525,297.83946679235913
526,437.36959328055895
527,323.4974012633591
528,345.21010464742045
529,258.6206164103321
530,386.9078250727345
531,446.24142908548606
532,471.33508744702755
533,380.6674799918257
534,312.6962498933175
535,382.2682223253326
536,354.03651163030844
537,357.1913054089162
538,345.654374739935
539,483.37345208984414
540,370.94276369322955
541,230.253502078672
542,385.31236357798537
543,416.3957247202189
544,437.96446904290224
545,425.6722892020092
546,416.72345480457994
547,336.87514534900976
548,363.7064164719289
549,380.1078734658413
550,322.6534022267479
551,375.40112103153484
552,312.2864907395075
553,307.3804749257496
554,442.67840931307524
555,330.51254782877123
556,382.05924979653815
557,404.4358435841709
558,475.523551070346
559,356.68526200525525
560,333.2473330977948
561,452.72387928998035
562,356.2327418937529
563,351.84897403950896
564,326.022258053344
565,377.94556164837996
566,343.5014678030149
567,365.06895544258595
568,361.11076133049244
569,404.4320528131538
570,378.095065656521
571,412.74723310097795
572,355.7798096469487
573,359.3052743349608
574,555.3764580752479
575,344.7829639834554
576,427.42961517674627
577,416.293982929693
578,407.97288674462715
579,318.4182004069664
580,239.04223073322132
581,424.2465183172775
582,305.80935784684834
583,345.6099650855346
584,519.0715536968166
585,491.75563198150434
586,467.87284853318573
587,398.1735874766532
588,379.6349933714578
589,380.52576915480785
590,362.0771590696018
591,492.7238266695335
592,438.1186336017317
593,525.2795330433204
594,355.7839414865531
595,397.66752243208254
596,413.4150187261311
597,368.8637401146571
598,398.30916677141613
599,336.54602698418444
600,357.9234024461697
601,322.11849754417875
602,407.1853861429614
603,361.1897566205419
604,375.0258455670472
605,368.3987546671436
606,292.27399788261374
607,458.8541258268836
608,421.0406845748764
609,359.5715428411427
610,459.7747393567886
611,412.3731289206757
612,524.6228004823722
613,380.6533693371484
614,314.86312359655494
615,318.4287860018064
616,424.41245337704976
617,397.5041995420112
618,340.66349807997034
619,392.9242419027562
620,390.329580976242
621,447.97512619062934
622,292.4491759366203
623,315.9144077466021
624,377.64052872829734
625,323.2976606156703
626,518.1025378843095
627,336.9077839288657
628,403.63153598175154
629,377.7953495947297
630,431.0381201035012
631,292.20923907849567
632,359.629815047989
633,381.6087795655795
634,316.0899927542986
635,406.9370725544186
636,390.9718055029223
637,440.5203007506211
638,377.5941773437613
639,354.8048847419199
640,358.253337964001
641,344.2908445423416
642,472.75733724921196
643,434.46413515362127
644,362.6638074626131
645,378.69990594021107
646,312.1628986382797
647,399.08247505772835
648,421.29057628543757
649,342.82942529954795
650,377.5546151371386
651,412.24831651492076
652,377.64674946602355
653,393.3555882906953
654,336.1964904163159
655,433.70307052217237
656,314.86460290920445
657,381.7458920155276
658,354.1476439995913
659,313.5425349478318
660,447.40335108417537
661,337.3107252139211
662,381.5352966439306
663,402.5893364581334
664,350.45019600709185
665,383.04722753339246
666,390.4263677066762
667,377.96535197411094
668,365.7333497036987
669,348.03727897068273
670,462.2863332609344
671,387.3760125635901
672,416.58648549781265
673,390.9426618029042
674,353.29082417541827
675,382.89914704090245
676,439.7128245644169
677,452.88528871918663
678,476.41002654994855
679,340.4871308160087
680,362.9401585881281
681,317.66280915443883
682,517.1653641480763
683,405.3694778464307
684,417.17760808317115
685,375.89669902100144
686,345.76376601339786
687,369.40885581096796
688,353.7369261244404
689,390.70810015949957
690,438.17118457838785
691,441.6556433124303
692,353.31770656013776
693,332.46456230583544
694,420.2856517259943
695,373.8695870772767
696,333.4295324225097
697,401.3212038554329
698,315.7583817561895
699,310.29442893040795
700,255.4069504559727
701,338.72050566956875
702,382.9519814320886
703,328.9679258384054
704,299.9816062009619
705,384.9130995897946
706,461.2517372143655
707,254.36985461846268
708,342.8534529067068
709,460.6394809809246
710,405.8655502502994
711,441.3545015026432
712,463.3842075266863
713,341.0445531678726
714,423.16666670292125
715,348.93155383170347
716,475.26646978811107
717,485.5025783752085
718,328.4714102906656
719,437.3129068843654
720,289.11331154281055
721,400.5789063859133
722,383.37637445980994
723,400.60574367593927
724,426.8797578173929
725,451.2251019977345
726,386.43851297468365
727,302.0996679497288
728,464.9931795557901
729,296.3566953774893
730,433.5957787220902
731,318.3255269923972
732,461.07863901386776
733,405.8962119285268
734,357.31897372287847
735,449.905867678806
736,333.08648543648724
737,340.4183181249574
738,359.870401261629
739,373.39570789498697
740,341.02982900766
741,467.24100399690974
742,377.3193949446427
743,482.27738441104424
744,347.53735197630004
745,381.43119274326295
746,435.06194185145154
747,519.2914899391552
748,378.6864856224671
749,381.64327064236744
750,476.3479691945184
751,376.112516514697
752,377.32417034047745
753,483.05069604038437
754,385.54833875940886
755,319.74028871806127
756,476.73615357973455
757,386.2141876511974
758,365.35450788498684
759,460.43269336959594
760,263.4404842041207
761,479.9282114704289
762,307.4718964928052
763,302.85500589360964
764,477.1361114080554
765,382.8004963890842
766,332.93539120653173
767,507.76045348503834
768,361.3603693540479
769,476.6781547159762
770,380.1106648709134
771,366.46847632161865
772,396.7041590185384
773,463.8161979217011
774,505.01531149096326
775,415.6534791070105
776,366.52568660960594
777,449.4937554753857
778,469.0714609114705
779,392.24163164761376
780,418.3036208553401
781,451.6299461952666
782,413.80747649431885
783,408.37765115086853
784,368.42168854700526
785,400.7301834844702
786,345.695655805748
787,317.9337069284855
788,348.4879558706439
789,378.1734361657092
790,362.83775849895255
791,416.6925628723193
792,368.69666853986456
793,386.7056005738499
794,354.10367804333805
795,308.02166915705175
796,419.1968402191917
797,342.08953957745206
798,380.9780925792522
799,399.7647642503697
800,411.8909107575509
801,373.53061995969784
802,352.0985672553947
803,457.8793209556268
804,407.41764750060526
805,346.58700602737116
806,428.41658135374405
807,391.34983534418825
808,374.27614342305276
809,310.92903734349454
810,341.7114986207804
811,313.5535195801396
812,415.90236726147566
813,424.62236463770967
814,376.63399589889843
815,293.0955312429219
816,330.73930888708827
817,478.4863816973344
818,457.60955023072205
819,371.0702997549697
820,323.8216943875381
821,377.7683091411748
822,376.3068506817569
823,266.5308759962669
824,419.57323125458385
825,409.47734433040466
826,398.6666483475279
827,436.181062785165
828,439.180315464388
829,340.1365593813166
830,300.6626583499059
831,366.59786586898235
832,454.40790766951466
833,429.83922326085917
834,347.9198620977289
835,422.0883071606533
836,395.7205926273083
837,351.648696443888
838,419.8579269400141
839,352.8616568897082
840,362.36620261717036
841,337.7697268402967
842,394.4272466777085
843,378.4818443524444
844,405.5690496215859
845,252.39305920976713
846,372.18899973542756
847,282.9475099233455
848,356.4755118624265
849,307.0180179914148
850,392.6237361916186
851,467.52793050396207
852,447.10155489908914
853,384.7308961435599
854,362.7781685639366
855,221.178501926791
856,407.46987947651394
857,359.248102630046
858,369.9785763349518
859,404.0199329359309
860,333.9865719693458
861,394.9072837266285
862,378.6860181088142
863,367.7868018670101
864,443.05174232384365
865,421.673882010007
866,327.9764549366671
867,464.2141528587793
868,218.6475699219993
869,345.6956940918802
870,322.68200332771085
871,362.33519309593254
872,325.48890420351205
873,352.45511065386097
874,371.3992631123135
875,382.13453384513565
876,350.49165047164126
877,299.6699591959913
878,391.8966528410331
879,405.7341212836063
880,409.24264749060757
881,275.9566200960424
882,313.6924332737645
883,411.1936343738071
884,312.63823702643606
885,299.053075573771
886,378.9708797206811
887,365.97740371694925
888,412.0065303666213
889,284.843807224551
890,342.32163752998946
891,353.14141876783646
892,359.7702935360817
893,246.3486501746566
894,393.4049590548421
895,257.10572454322164
896,355.73099790406684
897,463.5677558607597
898,327.98982070122275
899,406.50144873789594
900,379.67994558715014
901,469.32272702126795
902,377.36083779745894
903,337.81612760854483
904,537.939707488172
905,420.42714895313435
906,320.6915935719144
907,390.0971373289024
908,356.6738757394444
909,454.5879394462242
910,328.64757888254934
911,407.35849166972633
912,485.7783178706598
913,463.2141207429569
914,460.3643070162628
915,410.4498833058959
916,356.1433323920746
917,302.6115100158365
918,331.1770969565389
919,458.13573286868876
920,417.6879466517536
921,313.21396681669194
922,496.67914786450973
923,387.4358782353148
924,331.1654287442513
925,383.03859480807114
926,371.2086111167279
927,340.0835207228961
928,405.6652800891592
929,389.78980585386074
930,351.236430581961
931,435.30562280190713
932,391.6414170774169
933,362.0291611613244
934,327.89817799622466
935,385.9212551554293
936,326.96620652849185
937,465.6651441578712
938,385.26287624407576
939,464.61457245985565
940,358.9001512927761
941,380.22208067166883
942,389.1023443041607
943,459.6587495415737
944,319.93985508455876
945,371.1249695784802
946,306.31437457930247
947,465.2046846858054
948,438.24418051136564
949,371.41554564403043
950,411.28560054706236
951,392.25854108953575
952,402.4420172005075
953,446.5543444501045
954,514.0111135688485
955,304.9914494060832
956,395.9011711868521
957,461.2887407928005
958,370.80913177456506
959,347.78592701847765
960,321.1043729644116
961,404.48288654881986
962,339.51297976090683
963,368.0595576017886
964,371.51827735061494
965,404.3648506173608
966,484.32586340640904
967,517.7714370092581
968,355.45956954289574
969,349.55278368127466
970,419.7909011584371
971,414.64402288842047
972,350.7552718271766
973,479.04758507616384
974,435.01486828862295
975,336.9853920737802
976,385.4994093242035
977,309.18112967649114
978,389.6235064557822
979,396.1253171021966
980,333.29436787740707
981,302.47810936347594
982,333.01799475368824
983,384.2298056768525
984,293.94723844337665
985,331.6704464582103
986,336.04098265213054
987,375.655808712222
988,391.26333837798586
989,366.404384069691
990,407.59174189545473
991,472.34272901537577
992,343.7761086007118
993,520.7396432112631
994,361.1147715226731
995,400.44480614700524
996,365.0780245343027
997,413.14316099242586
998,446.80982908108166
999,433.26515023508193
1000,403.96774212536457
1001,395.5610044574106
1002,326.6498907068006
1003,437.5676277761038
1004,509.3941098452582
1005,405.7634274859814
1006,397.9026417243002
1007,325.63958366653617
1008,351.679633012979
1009,365.32611087204185
1010,335.53366471999726
1011,521.5659673500065
1012,468.647000575958
1013,367.1036595853337
1014,324.7742794414087
1015,370.66683586522674
1016,329.4363536534269
1017,391.5553791520277
1018,332.6361765953072
1019,290.2223361978207
1020,402.82844250787133
1021,368.46550108743213
1022,413.6436638899093
1023,389.2677118519039
1024,404.85141048131135
1025,358.67592381449737
1026,398.01979329404907
1027,385.2123335647455
1028,399.81865684718167
1029,245.6733443754108
1030,490.83322250960373
1031,344.18872313914505
1032,303.3347661145244
1033,354.7715953956595
1034,415.1923670728476
1035,472.6452048049007
1036,444.5754201871328
1037,359.99933569730337
1038,441.744936936218
1039,293.1487833683754
1040,309.3679163291395
1041,334.38582844749124
1042,432.2444382988863
1043,420.4791840528326
1044,321.0924427097246
1045,417.72491500007203
1046,427.2267764677949
1047,335.3531406403753
1048,411.5824831076488
1049,372.1690346604364
1050,301.99460629376324
1051,388.53404774854647
1052,384.92118735656334
1053,454.58732011105826
1054,394.7692632028049
1055,443.63833136941963
1056,379.20035647429006
1057,418.9822449650747
1058,494.78243743592094
1059,268.3914488758396
1060,378.91528701560463
1061,375.76645416789165
1062,430.7236749243573
1063,265.2834092553925
1064,397.66783813506373
1065,352.05104992911873
1066,382.5987974217939
1067,419.27539154639305
1068,405.198367377721
1069,346.2511864994393
1070,338.3792487045805
1071,446.1727353534044
1072,387.0937147134554
1073,504.3906841339352
1074,410.4390713574664
1075,342.3910174342602
1076,330.60748708084185
1077,359.6084582470559
1078,427.58416377171966
1079,380.22258611778864
1080,395.90687433253805
1081,399.9514177881525
1082,331.7892063340445
1083,362.6182950940019
1084,354.718074876148
1085,474.2559284395064
1086,245.31790815213836
1087,484.89130810954737
1088,323.7561255698584
1089,392.41821172261575
1090,349.20556110178114
1091,356.37027643681836
1092,427.39275642022056
1093,414.8831141664256
1094,427.90620415943073
1095,334.9661058078489
1096,337.83877305924227
1097,426.4702458189866
1098,318.3388940539758
1099,462.64280290806227
1100,468.8318661101041
1101,386.7466714251873
1102,416.9127287872368
1103,361.2445821043798
1104,406.2559905115726
1105,272.53870395092207
1106,341.1492499662003
1107,379.266386709944
1108,384.5802156075209
1109,512.7916756858322
1110,563.3016178355366
1111,318.85674223705234
1112,351.5899370711386
1113,305.6413831103959
1114,362.342107856107
1115,480.63476415070454
1116,396.1800201010003
1117,284.6040326833919
1118,388.9956001030438
1119,472.8073356279965
1120,497.37292123647774
1121,464.2974841991454
1122,426.75772172130013
1123,347.231529513192
1124,460.3855233803022
1125,355.1650595007608
1126,453.35014934376767
1127,285.56154112879045
1128,294.1917785883366
1129,435.38632764534304
1130,313.95944969563004
1131,377.1424827673168
1132,362.6161438954184
1133,351.892910067138
1134,365.5623866202037
1135,383.9185943581867
1136,442.73607482605684
1137,403.259555003445
1138,462.7013873734544
1139,442.80128894220394
1140,325.02134054948027
1141,374.7195348665624
1142,390.7968008306512
1143,347.9898271014377
1144,395.6650700998908
1145,498.7199350239437
1146,342.304011802972
1147,431.60760876018475
1148,534.9363576574982
1149,347.68304375218275
1150,447.5355643969404
1151,331.6401728222965
1152,468.1431261252993
1153,356.3367200306848
1154,351.9106547857338
1155,461.79182389437756
1156,354.1562330692426
1157,341.69866390850206
1158,357.1811749777814
1159,412.0261176728942
1160,268.9601217765138
1161,326.9303168677626
1162,315.2698732349822
1163,389.3872010980843
1164,291.4778929307709
1165,467.6071599033876
1166,381.396141294901
1167,402.96093590948624
1168,337.4097543574729
1169,415.674577733384
1170,271.48891503925205
1171,304.0625284996297
1172,464.5763092489793
1173,340.3156269551576
1174,384.59552307945427
1175,389.35648303862166
1176,334.1741579952343
1177,399.0999801136826
1178,348.9784394725251
1179,409.20768095775315
1180,348.2556709863224
1181,376.1565525596515
1182,386.11026449975714
1183,266.3440458076919
1184,314.5675239283529
1185,307.81115859529353
1186,378.7783113757425
1187,391.4539405944646
1188,501.29334701437256
1189,362.89770149009496
1190,332.7472799530954
1191,492.59673881836375
1192,391.17384150948976
1193,489.19974959277596
1194,363.95687518012153
1195,302.4309487379959
1196,379.31026593946706
1197,503.633364767316
1198,301.21108872006124
1199,382.4887219342823
1200,445.7117895864821
1201,339.50616625857236
1202,433.12704984342156
1203,298.17364443794617
1204,358.0620565106826
1205,330.9077324968411
1206,498.84586108960355
1207,401.69823334589927
1208,352.06754894716585
1209,468.3315115670492
1210,393.84269601233115
1211,364.6355939654555
1212,417.82456494154826
1213,412.27109084818863
1214,488.90703972954793
1215,296.56637093558953
1216,453.2412727336693
1217,408.5978472714612
1218,326.8639525819308
1219,372.46805596907444
1220,294.4265805678176
1221,451.35798850638724
1222,311.86989263780913
1223,341.1487278402457
1224,417.8178963448262
1225,427.0740476970194
1226,340.7076432542529
1227,327.28391402907823
1228,272.69038195892705
1229,304.60184259687384
1230,454.71739736809116
1231,332.80633105650844
1232,371.8669584209374
1233,428.7859887001811
1234,508.85965011225045
1235,451.9102538289178
1236,468.45103397618067
1237,441.7040939816797
1238,363.5108022110332
1239,406.31755094532133
1240,417.58371767683263
1241,373.24142693697564
1242,401.17376735272586
1243,495.64352896298885
1244,359.98746297975043
1245,467.5586336953524
1246,515.4823125221723
1247,398.7209432546185
1248,465.4686397209914
1249,423.90664620487325
1250,419.5303204718753
1251,315.94261119781373
1252,424.3779019630225
1253,332.7695799696322
1254,426.33874584601233
1255,295.87149180355146
1256,452.8942702131535
1257,334.5060686572776
1258,448.07226853351284
1259,458.74855394228996
1260,312.5951176027266
1261,316.74585361100213
1262,499.58803931144513
1263,510.4762834598067
1264,310.55768937619246
1265,406.13828237041406
1266,366.67717520831883
1267,295.4760999072977
1268,446.45155329122906
1269,410.4488858533698
1270,296.2436189834303
1271,379.2086996971529
1272,372.3480032251686
1273,511.6375979365111
1274,533.4118676828876
1275,342.5710559932088
1276,427.47045603915547
1277,410.3146827727236
1278,376.4246538800997
1279,397.0642991455412
1280,372.8543569176848
1281,284.1133444230582
1282,425.9456981915395
1283,433.84324175135436
1284,473.7199548978628
1285,389.0613051830749
1286,299.05366375723014
1287,470.0342080758858
1288,347.13983679330227
1289,321.2820121344849
1290,324.8008726966236
1291,399.34831304917145
1292,369.94239126781827
1293,417.7098358061895
1294,305.9377286276063
1295,262.5010854339143
1296,487.5426630328321
1297,308.6522839127903
1298,363.0057681695914
1299,265.5981254278633
1300,455.0449464092502
1301,445.230646635622
1302,398.95895010245437
1303,328.0935540621807
1304,435.0443579229406
1305,299.5213400121657
1306,379.7634568177193
1307,358.2428991367946
1308,545.9711418031627
1309,502.3318672830297
1310,441.49359867083865
1311,378.87907420905134
1312,386.37733544297805
1313,393.5091531265547
1314,394.59809545854125
1315,333.4588857425707
1316,337.5347444602268
1317,417.38982225619435
1318,445.0645270747725
1319,487.03771373950417
1320,427.0525158282526
1321,393.98359841425207
1322,306.7635693300631
1323,306.74788022962724
1324,326.62690493711904
1325,417.3973143896811
1326,351.9370166905926
1327,374.7916156638937
1328,326.58841432656453
1329,344.510838057962
1330,366.9166987921585
1331,402.6910725014606
1332,502.2947813215553
1333,320.00611592471535
1334,354.51167112908365
1335,542.732378849223
1336,454.945965784402
1337,484.4838273823489
1338,390.23365040342173
1339,344.3137558587594
1340,337.57218327056705
1341,435.53629401041155
1342,472.0633028580106
1343,403.2165094352064
1344,414.1220633573498
1345,455.11350902024003
1346,348.27757651641093
1347,397.9082235246593
1348,395.71926493940435
1349,468.4949479808713
1350,359.528071942161
1351,322.9273707568715
1352,313.02647554380246
1353,352.7863076812872
1354,298.3270831582398
1355,356.6888362805548
1356,397.4683178653524
1357,378.1312618357729
1358,407.5682128053091
1359,389.4949524807146
1360,426.3065722071273
1361,379.0997337174265
1362,429.4981803779638
1363,382.2048180372667
1364,420.8210207017941
1365,429.7378456275606
1366,447.0982748154618
1367,328.67833675226973
1368,420.31637494697867
